buyer,category,n_tenders,technology_score
OSAKIDETZA - Servicio Vasco de Salud - Centro Vasco de Transfusión y Tejidos Humanos,Other,1,0
OSAKIDETZA - Servicio Vasco de Salud - Hospital Universitario Araba,Other,1,0
OSAKIDETZA - Servicio Vasco de Salud - Hospital Universitario Cruces (Impulsora),Infrastructure & Hardware,1,1
OSAKIDETZA - Servicio Vasco de Salud - Hospital Universitario Donostia,Data & Analytics,1,0
OSAKIDETZA - Servicio Vasco de Salud - OSI Barakaldo-Sestao (Impulsora),Other,1,0
OSAKIDETZA - Servicio Vasco de Salud - OSI Bilbao-Basurto,Infrastructure & Hardware,1,1
OSAKIDETZA - Servicio Vasco de Salud - Organización Central,Cybersecurity,1,3
Oficialía Mayor del Ministerio de Hacienda,Software & Development,1,1
Oficina de Informática Presupuestaria,Infrastructure & Hardware,1,1
Oficina de Informática Presupuestaria,Other,1,0
"Organisme Municipal d'Assistència Integral, Social I Sanitària (AISSA - MITJÀ PROPI)",Other,1,0
Organismo Autónomo Agencia Tributaria Madrid,Software & Development,1,1
Organismo Autónomo Agencia para el Empleo de Madrid,Infrastructure & Hardware,1,0
Organismo Autónomo Establecimientos Residenciales para Ancianos de Asturias,Infrastructure & Hardware,1,1
Organismo Autónomo Instituto de la Juventud,Software & Development,1,1
Organismo Autónomo Madrid Salud,Data & Analytics,1,0
Organismo Autónomo Madrid Salud,Software & Development,1,1
Organismo Autónomo Parques Nacionales,Software & Development,1,1
Organismo Autónomo Protección de la Legalidad Urbanística RESTAURA,Infrastructure & Hardware,1,0
Organismo Autónomo Protección de la Legalidad Urbanística RESTAURA,Software & Development,1,0
Organismo Autónomo Residencia Comarcal de la 3ª edad de Sobrarbe,Other,1,0
Organización Nacional de Trasplantes,Other,1,0
Osakidetza - Servicio Vasco de Salud - Dirección General,Software & Development,1,1
PATRONATO DE LA ALHAMBRA Y GENERALIFE,Software & Development,1,2
PLENO AYUNTAMIENTO DE VÉLEZ-RUBIO,Other,1,0
PLENO DE LA MANCOMUNITAT PLA DE MALLORCA,Other,1,0
PLENO DEL AYUNTAMIENTO DE A PASTORIZA,Other,1,0
PLENO DEL AYUNTAMIENTO DE LA GARROVILLA,Other,1,0
PLENO DEL AYUNTAMIENTO DE LOARRE,Software & Development,1,1
PLENO MUNCIPAL DEL AYUNTAMIENTO DE SANCTI-SPIRITUS,Other,1,0
"PRESIDENCIA CONSORCIO DE PREVENCION, EXTINCION DE INCENDIOS Y SALVAMENTO DEL PONIENTE ALMERIENSE",Software & Development,1,1
Parc Sanitari Pere Virgili (Dep. Contractació),Infrastructure & Hardware,1,0
Parc Sanitari Pere Virgili (Dep. Contractació),Other,1,0
Parlament de Catalunya,Other,1,0
Parlamento de Andalucía,Data & Analytics,1,0
Parlamento de Andalucía,Infrastructure & Hardware,1,0
Parlamento de Andalucía,Software & Development,1,0
Parlamento de Galicia,Software & Development,1,2
Parque Móvil del Estado,Infrastructure & Hardware,1,0
"Parque Tecnológico del Motor de Aragón, S.A.",Software & Development,1,2
Patronat Municipal de Serveis d'Atenció a les Persones de Martorell,Other,1,0
Patronat de la Fundació Castell d'Alaró,Other,1,0
Patronato Municipal de Turismo de Almuñécar,Other,1,0
Patronato Provincial Turismo de Castellón,Software & Development,1,1
Patronato de Turismo de Melilla,Cloud,1,1
Patronato de Turismo de Melilla,Infrastructure & Hardware,1,1
Patronato de la Fundación Canaria Candelaria Solidaria,Other,1,0
Patronato de la Fundación Ciudades Medias del Centro de Andalucía,Software & Development,1,0
Patronato de la Fundación Emalcsa,Software & Development,1,1
Patronato de la Fundación Museo de las Ferias,Other,1,0
Patronato de la Fundación Parque Científico de Alicante de la Comunitat Valenciana,Other,1,0
Patronato de la Fundación Rafael Pérez Estrada,Software & Development,1,1
Patronato de la Fundación Teatro Principal de Inca,Software & Development,1,1
Patronato de la Fundación para la Investigación e Innovación Biosanitaria de Atención Primaria (FIIBAP),Other,1,0
Patronato de la Residencia Geriátrica de Los Silos,Other,1,0
Patronato del Misteri d'Elx,Other,1,0
Persona Titular de la Delegación Especial de Economía  y Hacienda en Castilla y León-Valladolid,Other,1,0
Persona Titular de la Delegación Especial de Economía y Hacienda en Andalucía - Sevilla,Other,1,0
Persona Titular de la Delegación Especial de Economía y Hacienda en Extremadura - Badajoz,Other,1,0
Persona Titular de la Delegación Especial de Economía y Hacienda en Galicia - A Coruña,Other,1,0
Persona Titular de la Delegación Especial de Economía y Hacienda en Navarra,Other,1,0
Persona Titular de la Delegación de Economía y Hacienda de Almería,Other,1,0
Persona Titular de la Delegación de Economía y Hacienda en Granada,Other,1,0
Persona Titular de la Delegación de Economía y Hacienda en Málaga,Other,1,0
Persona Titular de la Delegación de Economía y Hacienda en Palencia,Other,1,0
Persona titular de la Delegación Especial de Economía y Hacienda en Cataluña-Barcelona,Other,1,0
Persona titular de la Delegación Especial de Economía y Hacienda en Murcia - Murcia,Other,1,0
Persona titular de la Delegación de Economía y Hacienda en Córdoba,Other,1,0
Persona titular de la Delegación de Economía y Hacienda en Guadalajara,Other,1,0
Persona titular de la Delegación de Economía y Hacienda en Ourense,Other,1,0
Persona titular de la Delegación de Economía y Hacienda en Santa Cruz de Tenerife,Other,1,0
"Planifica Madrid. Proyectos y Obras, M.P., S.A.",Other,1,0
Pleno Ayuntamiento de Atzeneta del Maestrat,Other,1,0
Pleno Consejo Rector Organismo Autónomo Comisión Administradora de Bienes de Almanza,Other,1,0
Pleno de Ayuntamiento de Adamuz,Other,1,0
Pleno de Ayuntamiento de Doña Mencía,Other,1,0
Pleno de Ayuntamiento de Dueñas,Other,1,0
Pleno de Ayuntamiento de Fuente Tójar,Other,1,0
Pleno de Ayuntamiento de Hornachuelos,Other,1,0
Pleno de Ayuntamiento de Lucillo,Other,1,0
Pleno de Ayuntamiento de la Carlota,Other,1,0
Pleno de l'Ajuntament de Sagra,Other,1,0
Pleno de l'Ajuntament de Sant Joan,Other,1,0
Pleno de la Asamblea Vecinal del Ayuntamiento de El Vallecillo,Other,1,0
Pleno de la Comunidad de Villa y Tierra de Comunero de Nuestra Señora de Revenga,Other,1,0
Pleno de la Diputació de Tarragona,Other,1,0
Pleno de la Diputación Provincial de Ciudad Real,Other,1,0
Pleno de la Diputación Provincial de Cuenca,Other,1,0
Pleno de la Diputación Provincial de Zaragoza,Other,1,0
Pleno de la Diputación Provincial de Ávila,Other,1,0
Pleno de la Entidad Local Menor de Agés,Other,1,0
Pleno de la Entidad Local Menor de El Torviscal,Other,1,0
Pleno de la Entidad Local Menor de Lermilla,Other,1,0
Pleno de la Entidad Local Menor de Modúbar de San Cibrián,Other,1,0
Pleno de la Entidad Local Menor de Morgadáns,Other,1,0
Pleno de la Entidad Local Menor de Quintanilla Sobresierra,Other,1,0
Pleno de la Entidad Local Menor de Salinillas de Bureba,Other,1,0
Pleno de la Entidad Local Menor de Sandinies,Other,1,0
Pleno de la Excomunidad de Yanguas y su Tierra,Other,1,0
Pleno de la Junta Vecinal de Barrios de la Vega,Other,1,0
Pleno de la Junta Vecinal de Miñón de Santibáñez,Other,1,0
Pleno de la Junta Vecinal de Pobladura de la Sierra,Other,1,0
Pleno de la Junta Vecinal de la Cueta de Babia,Other,1,0
Pleno de la Mancomunidad Alberche,Other,1,0
Pleno de la Mancomunidad Campiña Alta,Other,1,0
Pleno de la Mancomunidad Campo de Montiel,Other,1,0
Pleno de la Mancomunidad Llanos del Monasterio,Other,1,0
Pleno de la Mancomunidad Los Valles,Infrastructure & Hardware,1,1
Pleno de la Mancomunidad Mancha del Júcar,Other,1,0
Pleno de la Mancomunidad Mancha del Júcar,Software & Development,1,1
Pleno de la Mancomunidad Sagra Alta,Other,1,0
Pleno de la Mancomunidad Turística de Sierra Espuña,Software & Development,1,0
Pleno de la Mancomunidad Vega del Henares,Other,1,0
Pleno de la Mancomunidad de Aguas Potables del Temple,Other,1,0
Pleno de la Mancomunidad de El Zancara,Other,1,0
Pleno de la Mancomunidad de La Baronía,Other,1,0
Pleno de la Mancomunidad de Liebana y Peña Rubia,Other,1,0
Pleno de la Mancomunidad de Liebana y Peña Rubia,Software & Development,1,1
Pleno de la Mancomunidad de Municipios Alto Tajo,Other,1,0
Pleno de la Mancomunidad de Municipios Bajo Segura,Other,1,0
Pleno de la Mancomunidad de Municipios La Alcarria,Other,1,0
Pleno de la Mancomunidad de Municipios Tajo-Dulce,Other,1,0
Pleno de la Mancomunidad de Municipios de la Sierra de Cádiz,Other,1,0
Pleno de la Mancomunidad de Ordes,Other,1,0
Pleno de la Mancomunidad de Penyagolosa-Pobles del Nord,Software & Development,1,1
Pleno de la Mancomunidad de Recogida de Residuos Sólidos de Brihuega y Alaminos,Other,1,0
Pleno de la Mancomunidad de Servicios COMSERMANCHA,Infrastructure & Hardware,1,1
Pleno de la Mancomunidad de Servicios Siete Villas,Other,1,0
Pleno de la Mancomunidad de Servicios Sociales La Comuna,Other,1,0
Pleno de la Mancomunidad de Servicios Sociales Pantueña,Other,1,0
Pleno de la Mancomunidad de la Plana de L'Arc,Other,1,0
Pleno de la Mancomunidad de las Dos Campiñas,Other,1,0
Pleno de la Mancomunidad de los Pueblos del Moncalvillo,Software & Development,1,1
Pleno de la Mancomunidad de los Valles del Saja y Corona,Other,1,0
Pleno de la Mancomunitat Circuit Cultural Comarcal de la Marina Alta,Software & Development,1,1
Pleno de la Mancomunitat Des Raiguer,Other,1,0
Pleno de la Mancomunitat Intermunicipal Albalat de la Ribera-Polinyà de Xúquer,Other,1,0
Pleno de la Mancomunitat L' Horta Nord,Other,1,0
Pleno de la Mancomunitat de Municipis de la Safor,Other,1,0
"Pleno de la Mancomunitat de Serveis Socials i Turisme de Pego, l'Atzúbia i les Valls",Other,1,0
Pleno de la Mancomunitat de l'Alacantí,Other,1,0
Pleno de la Mancomunitat de la Valldigna,Other,1,0
Pleno del Ajuntament d'Esporles,Other,1,0
Pleno del Ajuntament de Calp,Other,1,0
Pleno del Ajuntament de Massamagrell,Other,1,0
Pleno del Ajuntament de Massanassa,Other,1,0
Pleno del Ajuntament de Rocafort,Other,1,0
Pleno del Auntamiento de Galilea,Other,1,0
Pleno del Ayuntamiento D'Alfafara,Other,1,0
Pleno del Ayuntamiento De Adahuesca,Other,1,0
Pleno del Ayuntamiento De Ainsa Sobrarbe,Other,1,0
Pleno del Ayuntamiento De Maluenda,Other,1,0
Pleno del Ayuntamiento De Tobed,Other,1,0
Pleno del Ayuntamiento El Real de Gandia,Other,1,0
Pleno del Ayuntamiento Moyuela,Other,1,0
Pleno del Ayuntamiento Rincón de Soto,Other,1,0
Pleno del Ayuntamiento de A Rúa,Other,1,0
Pleno del Ayuntamiento de Abengibre,Other,1,0
Pleno del Ayuntamiento de Acebo,Other,1,0
Pleno del Ayuntamiento de Adalia,Other,1,0
Pleno del Ayuntamiento de Adeje,Other,1,0
Pleno del Ayuntamiento de Agres,Other,1,0
Pleno del Ayuntamiento de Ahigal,Other,1,0
Pleno del Ayuntamiento de Ahillones,Other,1,0
Pleno del Ayuntamiento de Alameda del Valle,Infrastructure & Hardware,1,1
Pleno del Ayuntamiento de Alarba,Other,1,0
Pleno del Ayuntamiento de Alba de Tormes,Other,1,0
Pleno del Ayuntamiento de Albalat de la Ribera,Other,1,0
Pleno del Ayuntamiento de Albalat dels Sorells,Other,1,0
Pleno del Ayuntamiento de Albalate de Cinca,Other,1,0
Pleno del Ayuntamiento de Albatera,Other,1,0
Pleno del Ayuntamiento de Alberite,Other,1,0
Pleno del Ayuntamiento de Alboloduy,Other,1,0
Pleno del Ayuntamiento de Albolote,Other,1,0
Pleno del Ayuntamiento de Alborache,Other,1,0
Pleno del Ayuntamiento de Alboraya,Other,1,0
Pleno del Ayuntamiento de Albudeite,Other,1,0
Pleno del Ayuntamiento de Alcala de Gurrea,Other,1,0
Pleno del Ayuntamiento de Alcalà de Xivert,Other,1,0
Pleno del Ayuntamiento de Alcalá de Guadaíra,Other,1,0
Pleno del Ayuntamiento de Alcalá de la Selva,Other,1,0
Pleno del Ayuntamiento de Alcalá la Real,Other,1,0
Pleno del Ayuntamiento de Alcantud,Other,1,0
Pleno del Ayuntamiento de Alcañiz,Other,1,0
Pleno del Ayuntamiento de Alconchel de Ariza,Other,1,0
Pleno del Ayuntamiento de Alcorisa,Other,1,0
Pleno del Ayuntamiento de Alcoroches,Other,1,0
Pleno del Ayuntamiento de Alcubierre,Other,1,0
Pleno del Ayuntamiento de Alcubilla de las Peñas,Other,1,0
Pleno del Ayuntamiento de Alcázar de San Juan,Other,1,0
Pleno del Ayuntamiento de Aldealices,Other,1,0
Pleno del Ayuntamiento de Aldehuela del Jerte,Infrastructure & Hardware,1,1
Pleno del Ayuntamiento de Alesanco,Other,1,0
Pleno del Ayuntamiento de Alfacar,Other,1,0
Pleno del Ayuntamiento de Alfafar,Other,1,0
Pleno del Ayuntamiento de Alfamén,Other,1,0
Pleno del Ayuntamiento de Alfara de la Baronia,Other,1,0
Pleno del Ayuntamiento de Alfara del Patriarca,Other,1,0
Pleno del Ayuntamiento de Algadefe,Other,1,0
Pleno del Ayuntamiento de Algar de Mesa,Other,1,0
Pleno del Ayuntamiento de Algete,Infrastructure & Hardware,1,1
Pleno del Ayuntamiento de Algete,Other,1,0
Pleno del Ayuntamiento de Alginet,Infrastructure & Hardware,1,1
Pleno del Ayuntamiento de Algueña,Other,1,0
Pleno del Ayuntamiento de Alhama de Almería,Other,1,0
Pleno del Ayuntamiento de Alhama de Granada,Other,1,0
Pleno del Ayuntamiento de Alhendín,Other,1,0
Pleno del Ayuntamiento de Aljaraque,Other,1,0
Pleno del Ayuntamiento de Aljucén,Other,1,0
Pleno del Ayuntamiento de Alloza,Other,1,0
Pleno del Ayuntamiento de Almadenejos,Other,1,0
Pleno del Ayuntamiento de Almansa,Other,1,0
Pleno del Ayuntamiento de Almaraz de Duero,Other,1,0
Pleno del Ayuntamiento de Almazán,Other,1,0
Pleno del Ayuntamiento de Almochuel,Other,1,0
Pleno del Ayuntamiento de Almudévar,Other,1,0
Pleno del Ayuntamiento de Almussafes,Other,1,0
Pleno del Ayuntamiento de Almuñécar,Other,1,0
Pleno del Ayuntamiento de Almócita,Other,1,0
Pleno del Ayuntamiento de Alozaina,Other,1,0
Pleno del Ayuntamiento de Alpuente,Infrastructure & Hardware,1,1
Pleno del Ayuntamiento de Alpuente,Other,1,0
Pleno del Ayuntamiento de Alsodux,Other,1,0
Pleno del Ayuntamiento de Altea,Other,1,0
Pleno del Ayuntamiento de Alía,Other,1,0
Pleno del Ayuntamiento de Ameyugo,Other,1,0
Pleno del Ayuntamiento de Amieva,Other,1,0
Pleno del Ayuntamiento de Andratx,Other,1,0
Pleno del Ayuntamiento de Anguiano,Other,1,0
Pleno del Ayuntamiento de Antella,Other,1,0
Pleno del Ayuntamiento de Aracena,Other,1,0
Pleno del Ayuntamiento de Aranda de Duero,Other,1,0
Pleno del Ayuntamiento de Aras de los Olmos,Infrastructure & Hardware,1,1
Pleno del Ayuntamiento de Arbeteta,Other,1,0
Pleno del Ayuntamiento de Archidona,Other,1,0
Pleno del Ayuntamiento de Arcos de la Frontera,Other,1,0
Pleno del Ayuntamiento de Arcos de las Salinas,Other,1,0
Pleno del Ayuntamiento de Ardisa,Other,1,0
Pleno del Ayuntamiento de Ares,Other,1,0
Pleno del Ayuntamiento de Argente,Other,1,0
Pleno del Ayuntamiento de Ariza,Other,1,0
Pleno del Ayuntamiento de Armallones,Other,1,0
Pleno del Ayuntamiento de Arredondo,Other,1,0
Pleno del Ayuntamiento de Arroyo de la Encomienda,Other,1,0
Pleno del Ayuntamiento de Artieda,Other,1,0
Pleno del Ayuntamiento de Astorga,Other,1,0
Pleno del Ayuntamiento de Atarfe,Other,1,0
Pleno del Ayuntamiento de Ateca,Infrastructure & Hardware,1,1
Pleno del Ayuntamiento de Ayódar,Other,1,0
Pleno del Ayuntamiento de Azuara,Other,1,0
Pleno del Ayuntamiento de Baiona,Other,1,0
Pleno del Ayuntamiento de Baiona,Software & Development,1,1
Pleno del Ayuntamiento de Balanegra,Other,1,0
Pleno del Ayuntamiento de Ballobar,Other,1,0
Pleno del Ayuntamiento de Banyalbufar,Other,1,0
Pleno del Ayuntamiento de Barbadillo de Herreros,Other,1,0
Pleno del Ayuntamiento de Barbolla,Other,1,0
Pleno del Ayuntamiento de Bardallur,Other,1,0
Pleno del Ayuntamiento de Barrado,Other,1,0
Pleno del Ayuntamiento de Barro,Other,1,0
Pleno del Ayuntamiento de Bayubas de Abajo,Other,1,0
Pleno del Ayuntamiento de Bayárcal,Other,1,0
Pleno del Ayuntamiento de Bañares,Other,1,0
Pleno del Ayuntamiento de Baños de Río Tobía,Other,1,0
Pleno del Ayuntamiento de Baños de Valdearados,Other,1,0
Pleno del Ayuntamiento de Beceite,Other,1,0
Pleno del Ayuntamiento de Belchite,Other,1,0
Pleno del Ayuntamiento de Belinchón,Other,1,0
Pleno del Ayuntamiento de Belmonte,Other,1,0
Pleno del Ayuntamiento de Belmontejo,Other,1,0
Pleno del Ayuntamiento de Belvís de la Jara,Other,1,0
Pleno del Ayuntamiento de Benageber,Infrastructure & Hardware,1,1
Pleno del Ayuntamiento de Benamargosa,Other,1,0
Pleno del Ayuntamiento de Benaocaz,Other,1,0
Pleno del Ayuntamiento de Benavides,Other,1,0
Pleno del Ayuntamiento de Benetússer,Other,1,0
Pleno del Ayuntamiento de Beniarrés,Other,1,0
Pleno del Ayuntamiento de Benicull de Xúquer,Other,1,0
Pleno del Ayuntamiento de Benicàssim,Infrastructure & Hardware,1,1
Pleno del Ayuntamiento de Benifairó de la Valldigna,Other,1,0
Pleno del Ayuntamiento de Benifairó de les Valls,Other,1,0
Pleno del Ayuntamiento de Benimarfull,Other,1,0
Pleno del Ayuntamiento de Benissanó,Other,1,0
Pleno del Ayuntamiento de Benquerencia de la Serena,Other,1,0
Pleno del Ayuntamiento de Beratón,Other,1,0
Pleno del Ayuntamiento de Berdejo,Other,1,0
Pleno del Ayuntamiento de Berge,Other,1,0
Pleno del Ayuntamiento de Bernardos,Other,1,0
Pleno del Ayuntamiento de Bernuy de Porreros,Other,1,0
Pleno del Ayuntamiento de Berrocalejo,Other,1,0
Pleno del Ayuntamiento de Betancuria,Other,1,0
Pleno del Ayuntamiento de Bigastro,Other,1,0
Pleno del Ayuntamiento de Bisimbre,Other,1,0
Pleno del Ayuntamiento de Boadilla del Monte,Other,1,0
Pleno del Ayuntamiento de Bobadilla,Other,1,0
Pleno del Ayuntamiento de Boca de Huérgano,Other,1,0
Pleno del Ayuntamiento de Bodonal de la Sierra,Other,1,0
Pleno del Ayuntamiento de Boecillo,Other,1,0
Pleno del Ayuntamiento de Bohonal de Ibor,Other,1,0
Pleno del Ayuntamiento de Boiro,Other,1,0
Pleno del Ayuntamiento de Bonares,Other,1,0
Pleno del Ayuntamiento de Boquiñeni,Infrastructure & Hardware,1,1
